CCV_AUC,SCV_AUC
0.96768,0.95575
0.9693,0.95145
0.97572,0.948833333333333
0.96848,0.931333333333333
0.97302,0.95075
0.96538,0.935575
0.97388,0.96166
0.9755,0.96066
0.97338,0.950225
0.96548,0.9529
